userCode,age,company,gender,total_trips,avg_flight_price,avg_distance,avg_flight_time,avg_days,avg_hotel_price,total_trips_without_hotel_bookings,from_Aracaju (SE),from_Brasilia (DF),from_Campo Grande (MS),from_Florianopolis (SC),from_Natal (RN),from_Recife (PE),from_Rio de Janeiro (RJ),from_Salvador (BH),from_Sao Paulo (SP),to_Aracaju (SE),to_Brasilia (DF),to_Campo Grande (MS),to_Florianopolis (SC),to_Natal (RN),to_Recife (PE),to_Rio de Janeiro (RJ),to_Salvador (BH),to_Sao Paulo (SP),flightType_economic,flightType_firstClass,flightType_premium,agency_CloudFy,agency_FlyingDrops,agency_Rainbow,hotel_Hotel A,hotel_Hotel AF,hotel_Hotel AU,hotel_Hotel BD,hotel_Hotel BP,hotel_Hotel BW,hotel_Hotel CB,hotel_Hotel K,hotel_Hotel Z,place_Aracaju (SE),place_Brasilia (DF),place_Campo Grande (MS),place_Florianopolis (SC),place_Natal (RN),place_Recife (PE),place_Rio de Janeiro (RJ),place_Salvador (BH),place_Sao Paulo (SP),flight_year_2019.0,flight_year_2020.0,flight_year_2021.0,flight_year_2022.0,flight_year_2023.0,flight_month_1.0,flight_month_2.0,flight_month_3.0,flight_month_4.0,flight_month_5.0,flight_month_6.0,flight_month_7.0,flight_month_8.0,flight_month_9.0,flight_month_10.0,flight_month_11.0,flight_month_12.0,flight_is_weekend_False,flight_is_weekend_True,hotel_year_2019.0,hotel_year_2020.0,hotel_year_2021.0,hotel_year_2022.0,hotel_year_2023.0,hotel_month_1.0,hotel_month_2.0,hotel_month_3.0,hotel_month_4.0,hotel_month_5.0,hotel_month_6.0,hotel_month_7.0,hotel_month_8.0,hotel_month_9.0,hotel_month_10.0,hotel_month_11.0,hotel_month_12.0,hotel_is_weekend_False
1133.0,57,Acme Factory,male,32,1052.3365625,684.34875,1.778125,2.571428571428572,212.78285714285715,25,5,1,2,32,4,6,6,5,3,5,1,2,32,4,6,6,5,3,20,30,14,28,18,18,0,0,4,0,0,2,4,2,2,2,0,2,0,0,4,4,2,0,28,36,0,0,0,9,8,9,9,1,0,0,0,2,9,9,8,45,19,6,8,0,0,0,2,2,4,0,0,0,0,0,2,2,2,0,64
1135.0,38,Acme Factory,female,182,1081.892967032967,677.7789560439561,1.7613186813186814,2.8703703703703702,200.73222222222225,128,25,27,23,182,21,20,19,24,23,25,27,23,182,21,20,19,24,23,98,168,98,188,48,128,0,16,16,10,12,14,16,10,14,14,12,14,0,10,16,16,10,16,28,105,104,105,22,36,32,31,27,25,26,26,27,29,35,34,36,272,92,8,42,20,30,8,10,8,16,10,6,8,6,4,8,10,10,12,364
1137.0,47,Acme Factory,female,42,990.6126190476192,629.7766666666666,1.6364285714285716,2.9166666666666665,180.24,30,4,11,8,42,5,1,7,2,4,4,11,8,42,5,1,7,2,4,28,36,20,34,12,38,0,4,0,6,4,4,4,0,2,2,4,4,0,6,0,4,0,4,28,56,0,0,0,9,9,8,9,9,8,4,0,2,9,8,9,64,20,8,16,0,0,0,6,4,0,4,0,2,0,0,0,0,4,4,84
1138.0,26,Acme Factory,female,174,1038.2704022988505,681.1420114942529,1.77,2.347826086956522,198.0850724637681,105,26,24,20,174,19,14,20,26,25,26,24,20,174,19,14,20,26,25,106,118,124,158,24,166,0,16,12,16,20,20,14,12,28,28,20,20,0,16,12,14,12,16,28,105,104,104,7,34,25,25,28,24,26,29,24,28,37,33,35,255,93,8,48,46,32,4,14,6,12,6,10,10,8,8,16,20,14,14,348
1139.0,34,Acme Factory,male,132,1085.0716287878786,688.865303030303,1.7901515151515153,2.6923076923076925,216.65282051282048,93,21,21,6,132,20,20,18,17,9,21,21,6,132,20,20,18,17,9,66,112,86,106,44,114,0,10,8,18,4,4,8,12,14,14,4,4,0,18,8,8,12,10,28,105,104,27,0,27,25,25,19,18,16,19,17,19,28,25,26,192,72,8,30,34,6,0,6,8,6,6,4,2,8,6,8,10,10,4,264
1140.0,58,Acme Factory,male,151,1099.2604304635763,679.0054966887417,1.7643046357615897,2.6382978723404253,199.4717021276596,104,16,15,21,151,24,18,16,22,19,16,15,21,151,24,18,16,22,19,68,138,96,166,40,96,0,18,6,20,10,10,6,8,16,16,10,10,0,20,6,6,8,18,28,105,105,64,0,26,24,26,26,27,25,27,22,19,28,24,28,221,81,10,28,38,18,0,2,8,6,6,8,10,14,6,2,12,14,6,302
1141.0,28,Acme Factory,male,134,1000.0352985074628,645.1664925373134,1.6761194029850746,2.595744680851064,206.64234042553196,87,22,16,20,134,14,18,26,7,11,22,16,20,134,14,18,26,7,11,82,110,76,116,40,112,0,4,18,12,6,16,14,10,14,14,6,16,0,12,18,14,10,4,28,105,104,31,0,28,23,26,23,18,16,19,17,19,28,25,26,200,68,10,30,40,14,0,10,16,8,2,4,8,8,0,8,14,6,10,268
1142.0,36,Acme Factory,male,55,1009.8163636363636,686.1914545454546,1.7834545454545456,2.5454545454545454,182.84454545454545,44,5,5,7,55,4,7,8,12,7,5,5,7,55,4,7,8,12,7,44,44,22,44,6,60,0,4,0,0,4,2,6,2,4,4,4,2,0,0,0,6,2,4,28,82,0,0,0,9,8,9,9,9,8,9,9,10,13,9,8,86,24,8,14,0,0,0,2,2,4,0,0,2,0,4,2,4,2,0,110
1144.0,30,Acme Factory,male,29,1146.1682758620689,709.0696551724138,1.8427586206896551,2.4285714285714284,227.77857142857144,22,4,5,3,29,6,5,1,4,1,4,5,3,29,6,5,1,4,1,14,30,14,16,8,34,0,2,4,0,2,0,2,0,4,4,2,0,0,0,4,2,0,2,28,30,0,0,0,9,9,8,4,0,0,0,0,2,9,8,9,47,11,8,6,0,0,0,4,0,2,0,0,0,0,0,2,2,0,4,58
1146.0,63,Umbrella LTDA,female,111,991.5517117117116,669.6881981981982,1.7400900900900902,2.789473684210526,197.13973684210524,73,19,10,15,111,9,16,14,12,16,19,10,15,111,9,16,14,12,16,80,70,72,84,26,112,0,14,10,10,6,12,4,8,12,12,6,12,0,10,10,4,8,14,28,105,89,0,0,18,16,17,18,18,16,18,18,19,26,20,18,173,49,6,44,26,0,0,6,4,4,8,4,6,8,6,6,6,10,8,222
1147.0,33,Umbrella LTDA,male,177,1053.5203389830508,665.2818644067796,1.728813559322034,2.4,192.78733333333332,132,22,20,24,177,16,27,20,20,28,22,20,24,177,16,27,20,20,28,96,156,102,142,70,142,0,14,12,8,4,14,14,10,14,14,4,14,0,8,12,14,10,14,28,105,104,105,12,35,28,26,26,26,26,28,25,28,37,33,36,268,86,8,18,28,34,2,10,8,6,8,2,6,10,8,6,8,8,10,354
1148.0,45,Umbrella LTDA,female,198,1070.5460606060606,661.4990909090909,1.7191919191919192,2.357142857142857,217.55482142857144,142,19,32,19,198,19,29,29,24,27,19,32,19,198,19,29,29,24,27,94,192,110,174,66,156,0,10,14,10,22,10,16,22,8,8,22,10,0,10,14,16,22,10,28,105,104,104,55,36,32,35,36,34,35,30,25,28,36,33,36,297,99,10,38,30,22,12,4,12,10,10,12,8,8,14,6,12,8,8,396
1149.0,59,Umbrella LTDA,male,167,1059.725479041916,667.1378443113773,1.7335928143712571,2.5283018867924527,206.1028301886793,114,20,17,21,167,18,28,20,19,24,20,17,21,167,18,28,20,19,24,90,160,84,114,62,158,0,12,16,6,6,12,12,14,28,28,6,12,0,6,16,12,14,12,28,105,104,97,0,26,25,26,26,26,26,28,25,28,36,34,28,242,92,8,36,38,24,0,8,4,10,8,6,16,2,14,10,10,8,10,334
1151.0,29,Umbrella LTDA,female,94,987.8524468085106,661.726170212766,1.7190425531914897,2.25,190.8005,74,13,6,7,94,14,10,14,10,20,13,6,7,94,14,10,14,10,20,70,66,52,80,14,94,0,8,2,8,2,4,8,4,4,4,2,4,0,8,2,8,4,8,28,105,55,0,0,18,16,17,19,17,16,14,8,10,19,16,18,144,44,8,12,20,0,0,8,2,6,2,4,2,2,2,2,4,2,4,188
1152.0,31,Umbrella LTDA,male,64,1043.436484375,650.3814062499999,1.6903125,2.739130434782609,204.01,41,4,11,7,64,6,8,11,8,9,4,11,7,64,6,8,11,8,9,34,62,32,62,22,44,0,8,8,2,6,6,8,8,0,0,6,6,0,2,8,8,8,8,28,100,0,0,0,9,8,9,9,9,8,9,9,10,18,17,13,99,29,6,40,0,0,0,0,2,2,8,4,0,6,6,4,6,8,0,128
1153.0,42,Umbrella LTDA,female,159,1027.5974528301886,655.3384905660376,1.7028301886792452,2.369565217391304,189.83891304347827,113,16,26,21,159,23,17,24,15,17,16,26,21,159,23,17,24,15,17,96,132,90,140,56,122,0,10,4,12,18,16,12,6,14,14,18,16,0,12,4,12,6,10,28,105,104,81,0,28,23,26,26,27,25,28,25,29,30,25,26,245,73,8,42,26,16,0,8,4,10,10,8,2,10,4,8,6,10,12,318
1154.0,28,Umbrella LTDA,female,75,1072.9442666666666,672.1997333333333,1.7466666666666666,2.869565217391304,193.0639130434783,52,10,11,6,75,12,11,8,7,10,10,11,6,75,12,11,8,7,10,40,72,38,62,18,70,0,2,4,8,10,10,4,0,8,8,10,10,0,8,4,4,0,2,28,105,17,0,0,19,14,10,9,9,8,9,9,10,19,17,17,108,42,2,38,6,0,0,10,4,2,4,4,2,6,2,0,4,2,6,150
1155.0,59,Umbrella LTDA,female,183,1042.6134699453553,652.8615846994535,1.6962841530054646,2.532258064516129,204.9824193548387,121,19,23,18,183,27,25,30,16,25,19,23,18,183,27,25,30,16,25,94,164,108,156,58,152,0,14,16,14,28,14,20,4,14,14,28,14,0,14,16,20,4,14,28,105,104,104,25,36,33,33,27,26,25,29,24,28,35,34,36,267,99,16,32,22,42,12,8,20,8,2,2,6,6,10,12,18,12,20,366
1156.0,31,Umbrella LTDA,male,179,1060.246592178771,674.7689385474861,1.7531843575418995,2.3508771929824563,201.0622807017544,122,26,18,19,179,24,16,27,25,24,26,18,19,179,24,16,27,25,24,106,168,84,150,54,154,0,18,2,12,14,10,14,24,20,20,14,10,0,12,2,14,24,18,28,105,104,104,17,37,32,25,26,27,25,29,24,29,35,34,35,265,93,12,26,36,34,6,8,14,8,8,12,8,10,4,10,10,10,12,358
1157.0,58,Umbrella LTDA,female,90,1063.6730555555555,687.7877777777778,1.787111111111111,2.5,225.8358333333333,66,19,7,12,90,8,14,10,11,9,19,7,12,90,8,14,10,11,9,56,76,48,74,24,82,0,10,8,6,0,0,4,12,8,8,0,0,0,6,8,4,12,10,28,105,47,0,0,17,17,17,18,18,12,10,8,10,19,17,17,138,42,10,26,12,0,0,8,2,0,6,4,2,0,0,4,10,8,4,180
1158.0,39,Umbrella LTDA,female,85,1059.151294117647,656.7325882352941,1.7065882352941175,2.2972972972972974,206.4945945945946,48,6,12,8,85,12,12,10,9,16,6,12,8,85,12,12,10,9,16,40,80,50,66,30,74,0,10,6,14,10,8,10,12,4,4,10,8,0,14,6,10,12,10,28,105,37,0,0,18,17,16,19,11,8,9,9,10,19,17,17,136,34,14,46,14,0,0,6,4,6,14,4,4,2,6,6,8,8,6,170
1159.0,40,Umbrella LTDA,female,143,1005.0746503496504,654.9562937062936,1.701888111888112,2.463414634146341,201.52756097560973,102,13,12,17,143,15,25,26,17,18,13,12,17,143,15,25,26,17,18,86,116,84,110,34,142,0,4,10,10,4,16,8,16,14,14,4,16,0,10,10,8,16,4,28,105,104,49,0,27,24,26,27,26,22,19,17,19,27,26,26,208,78,4,32,36,10,0,10,6,8,8,2,8,4,2,10,8,6,10,286
1160.0,47,Umbrella LTDA,male,69,1093.6158695652173,685.1214492753622,1.7799999999999998,2.473684210526316,216.64210526315787,50,9,6,4,69,13,6,14,12,5,9,6,4,69,13,6,14,12,5,32,74,32,58,24,56,0,2,2,10,2,0,12,6,4,4,2,0,0,10,2,12,6,2,28,105,5,0,0,15,7,9,9,9,8,9,9,10,19,16,18,109,29,10,26,2,0,0,6,2,0,2,0,2,8,0,0,8,4,6,138
1161.0,47,Umbrella LTDA,female,64,989.937578125,662.02640625,1.71984375,2.5789473684210527,188.5384210526316,45,13,7,10,64,7,6,11,5,5,13,7,10,64,7,6,11,5,5,42,48,38,72,14,42,0,6,4,2,0,4,8,2,12,12,0,4,0,2,4,8,2,6,28,100,0,0,0,10,8,8,9,9,8,9,9,10,19,16,13,101,27,14,24,0,0,0,4,6,4,0,0,2,4,4,2,2,2,8,128
1162.0,36,Umbrella LTDA,male,130,1077.4051153846156,670.9190769230769,1.7433846153846153,2.918918918918919,218.4335135135135,93,16,14,12,130,16,19,20,17,16,16,14,12,130,16,19,20,17,16,78,144,38,106,34,120,0,2,8,6,12,6,12,14,14,14,12,6,0,6,8,12,14,2,28,105,104,23,0,27,24,23,18,18,16,18,18,19,27,25,27,204,56,8,30,30,6,0,6,10,2,6,6,2,8,8,8,6,8,4,260
1163.0,44,Umbrella LTDA,male,88,1063.5117045454544,662.2907954545454,1.720795454545455,2.28,202.8464,63,12,8,14,88,9,11,17,11,6,12,8,14,88,9,11,17,11,6,40,94,42,76,34,66,0,6,6,6,2,4,12,6,8,8,2,4,0,6,6,12,6,6,28,105,43,0,0,17,17,17,18,17,9,9,9,10,18,18,17,142,34,8,30,12,0,0,6,6,4,4,2,0,6,0,6,4,2,10,176
1164.0,39,Umbrella LTDA,male,163,1056.965,683.2409202453988,1.7756441717791411,2.357142857142857,195.3109523809524,121,17,16,24,163,15,21,19,30,21,17,16,24,163,15,21,19,30,21,100,138,88,124,48,154,0,18,10,6,6,14,6,18,6,6,6,14,0,6,10,6,18,18,28,105,105,88,0,26,24,26,26,27,25,27,26,28,37,26,28,241,85,4,38,22,20,0,4,12,2,10,8,6,8,8,4,12,6,4,326
1165.0,61,Umbrella LTDA,female,177,1074.2077401129943,689.3314689265536,1.7913559322033898,2.259259259259259,202.79666666666668,123,25,25,25,177,22,17,16,28,19,25,25,25,177,22,17,16,28,19,104,150,100,164,38,152,0,18,10,18,14,12,8,10,18,18,14,12,0,18,10,8,10,18,28,105,104,105,12,36,27,26,27,26,25,28,25,29,35,34,36,270,84,12,28,36,28,4,6,8,6,6,4,8,6,10,10,14,18,12,354
1166.0,32,Umbrella LTDA,male,137,1033.7949270072993,691.1121167883211,1.795912408759124,2.4444444444444446,210.85944444444445,101,21,14,12,137,17,18,16,22,17,21,14,12,137,17,18,16,22,17,100,102,72,118,26,130,0,6,8,6,10,8,10,14,10,10,10,8,0,6,8,10,14,6,28,105,104,37,0,28,23,26,26,21,16,19,17,19,28,25,26,204,70,8,30,28,6,0,8,4,6,8,10,2,6,6,6,6,8,2,274
1167.0,21,Umbrella LTDA,male,90,1023.842277777778,656.228111111111,1.7051111111111112,2.2333333333333334,211.5763333333333,60,12,13,7,90,11,11,15,8,13,12,13,7,90,11,11,15,8,13,60,74,46,82,18,80,0,10,10,8,6,2,14,4,6,6,6,2,0,8,10,14,4,10,28,105,47,0,0,18,15,18,18,18,12,9,9,10,18,17,18,145,35,6,36,18,0,0,10,4,4,6,8,6,4,4,2,2,4,6,180
1168.0,31,Umbrella LTDA,female,16,950.2840625,646.669375,1.680625,2.5,216.385,12,3,2,1,16,0,4,4,1,1,3,2,1,16,0,4,4,1,1,10,10,12,12,8,12,0,2,2,0,2,0,2,0,0,0,2,0,0,0,2,2,0,2,28,4,0,0,0,4,0,0,0,0,0,0,0,2,9,9,8,23,9,6,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,4,32
1169.0,50,Umbrella LTDA,male,41,1061.2634146341463,666.6529268292683,1.731951219512195,2.1666666666666665,167.63083333333333,29,6,3,7,41,5,4,6,5,5,6,3,7,41,5,4,6,5,5,20,40,22,40,10,32,0,4,0,2,2,4,6,0,6,6,2,4,0,2,0,6,0,4,28,54,0,0,0,9,9,8,9,9,8,2,0,2,9,8,9,68,14,4,20,0,0,0,4,4,0,2,6,4,0,0,0,2,2,0,82
1170.0,62,Umbrella LTDA,male,171,1060.274941520468,672.859649122807,1.7487134502923976,2.459016393442623,213.9355737704918,110,23,28,19,171,15,24,20,21,21,23,28,19,171,15,24,20,21,21,90,138,114,128,56,158,0,20,18,8,18,12,8,24,14,14,18,12,0,8,18,8,24,20,28,105,104,104,1,27,26,25,27,26,25,27,26,28,36,34,35,260,82,10,30,38,44,0,8,4,16,10,12,4,6,14,16,10,10,12,342
1172.0,21,Umbrella LTDA,female,57,1055.7731578947369,673.8219298245614,1.7510526315789474,2.357142857142857,234.53785714285715,43,5,9,7,57,9,7,4,7,9,5,9,7,57,9,7,4,7,9,34,46,34,64,10,40,0,6,6,8,0,0,2,6,0,0,0,0,0,8,6,2,6,6,28,86,0,0,0,9,8,9,9,9,8,10,8,10,17,9,8,82,32,6,22,0,0,0,2,4,0,2,0,4,0,2,4,8,2,0,114
1176.0,31,Umbrella LTDA,male,162,1056.0553703703704,670.8911111111111,1.7432098765432098,2.2448979591836733,199.87183673469383,113,24,19,16,162,20,20,20,18,25,24,19,16,162,20,20,20,18,25,90,130,104,146,52,126,0,22,12,10,4,8,10,10,22,22,4,8,0,10,12,10,10,22,28,105,105,86,0,26,25,25,28,25,25,26,27,29,36,24,28,246,78,8,28,34,28,0,10,6,10,4,10,6,4,10,6,12,8,12,324
1177.0,59,Umbrella LTDA,female,61,1075.867295081967,692.3249180327869,1.7990163934426229,2.2777777777777777,221.3766666666667,43,8,4,8,61,8,9,8,11,5,8,4,8,61,8,9,8,11,5,34,52,36,42,16,64,0,2,8,0,2,2,8,6,8,8,2,2,0,0,8,8,6,2,28,94,0,0,0,9,8,9,9,9,8,9,9,10,19,15,8,89,33,6,30,0,0,0,6,0,2,0,2,4,2,4,4,6,6,0,122
1178.0,37,Umbrella LTDA,male,101,1063.0082673267327,671.2564356435643,1.7437623762376238,2.8,196.30566666666667,71,17,9,15,101,16,8,11,10,15,17,9,15,101,16,8,11,10,15,62,90,50,98,24,80,0,10,2,12,6,8,6,10,6,6,6,8,0,12,2,6,10,10,28,105,69,0,0,18,16,17,19,17,16,19,17,10,18,18,17,148,54,10,28,22,0,0,2,8,4,2,4,6,6,4,0,8,6,10,202
1179.0,43,Umbrella LTDA,female,81,1024.5475308641976,658.1851851851852,1.710246913580247,2.3,219.0995,61,12,10,9,81,7,11,10,7,15,12,10,9,81,7,11,10,7,15,46,60,56,66,28,68,0,2,10,2,0,4,4,4,14,14,0,4,0,2,10,4,4,2,28,105,29,0,0,18,16,17,13,9,8,9,9,10,18,18,17,120,42,8,26,6,0,0,8,4,2,2,2,2,2,0,2,8,6,2,162
1183.0,28,Umbrella LTDA,male,149,1077.1807046979866,678.7594630872484,1.7636912751677851,2.32,190.5598,99,25,13,20,149,11,12,21,24,23,25,13,20,149,11,12,21,24,23,74,138,86,144,60,94,0,14,6,8,6,16,16,20,14,14,6,16,0,8,6,16,20,14,28,105,104,61,0,28,23,26,27,26,25,29,16,19,26,27,26,223,75,10,28,44,18,0,2,14,8,14,4,8,8,10,6,8,12,6,298
1185.0,47,Umbrella LTDA,male,141,1113.6164539007093,683.9406382978724,1.7774468085106383,2.588235294117647,210.34509803921569,90,15,19,17,141,19,21,13,21,16,15,19,17,141,19,21,13,21,16,72,150,60,106,56,120,0,8,14,14,18,14,14,14,6,6,18,14,0,14,14,14,14,8,28,105,105,44,0,25,26,25,26,27,18,18,18,19,28,25,27,212,70,8,46,28,20,0,14,10,12,14,8,0,4,8,6,12,4,10,282
1186.0,56,Umbrella LTDA,male,119,1031.2025210084034,663.1427731092436,1.7230252100840335,2.75,200.6403125,87,15,15,19,119,17,17,9,9,18,15,15,19,119,17,17,9,9,18,72,80,86,108,20,110,0,10,12,12,4,10,6,2,8,8,4,10,0,12,12,6,2,10,28,105,105,0,0,18,16,17,18,18,16,18,18,19,28,24,28,189,49,2,36,26,0,0,12,8,8,4,10,4,0,6,2,0,8,2,238
1187.0,27,Umbrella LTDA,male,48,1040.9035416666668,668.4427083333334,1.737083333333333,3.294117647058824,196.24117647058824,31,3,7,7,48,7,5,5,7,7,3,7,7,48,7,5,5,7,7,28,36,32,46,14,36,0,8,2,6,4,4,4,6,0,0,4,4,0,6,2,4,6,8,28,68,0,0,0,9,9,8,9,8,9,10,6,2,9,9,8,72,24,8,26,0,0,0,0,4,6,8,4,0,2,2,0,0,4,4,96
1189.0,50,Umbrella LTDA,male,107,1079.097336448598,691.762429906542,1.7978504672897198,2.4864864864864864,210.7267567567568,70,18,17,10,107,11,16,11,15,9,18,17,10,107,11,16,11,15,9,62,88,64,88,32,94,0,10,10,4,14,8,8,12,8,8,14,8,0,4,10,8,12,10,28,105,81,0,0,18,16,17,18,18,16,20,16,19,21,18,17,162,52,14,32,28,0,0,6,4,2,4,4,4,10,4,8,12,6,10,214
1190.0,21,Umbrella LTDA,male,56,1115.994375,707.8707142857144,1.8396428571428567,2.769230769230769,208.94153846153844,43,6,5,3,56,9,8,5,12,8,6,5,3,56,9,8,5,12,8,38,56,18,44,24,44,0,8,2,2,4,0,2,4,4,4,4,0,0,2,2,2,4,8,28,84,0,0,0,9,8,9,9,8,9,9,9,10,15,9,8,83,29,8,18,0,0,0,0,0,2,0,2,2,6,2,4,4,2,2,112
1191.0,51,Umbrella LTDA,male,153,1051.1346732026143,667.3956209150326,1.7344444444444445,2.642857142857143,220.2559523809524,111,18,26,14,153,16,18,21,19,21,18,26,14,153,16,18,21,19,21,86,124,96,130,54,122,0,10,14,16,8,4,14,10,8,8,8,4,0,16,14,14,10,10,28,105,104,69,0,27,25,25,26,26,26,28,25,19,27,25,27,229,77,10,28,24,22,0,12,6,4,8,8,2,10,8,8,6,8,4,306
1192.0,32,Umbrella LTDA,male,14,1093.2392857142856,648.76,1.685,3.333333333333333,86.62666666666667,11,4,0,2,14,0,1,3,1,3,4,0,2,14,0,1,3,1,3,4,16,8,14,6,8,0,2,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,2,28,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,8,21,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,28
1195.0,35,Umbrella LTDA,female,110,1104.2251363636365,683.8682727272727,1.777090909090909,2.571428571428572,236.56857142857143,82,13,13,15,110,16,15,11,16,11,13,13,15,110,16,15,11,16,11,44,96,80,84,30,106,0,2,16,10,6,6,2,8,6,6,6,6,0,10,16,2,8,2,28,105,87,0,0,17,16,18,19,17,16,19,17,19,27,18,17,169,51,6,32,18,0,0,4,2,4,4,4,4,8,6,2,10,6,2,220
1200.0,62,Umbrella LTDA,female,16,1032.6140625,684.80125,1.77875,3.0,196.1225,12,2,1,3,16,4,1,1,2,2,2,1,3,16,4,1,1,2,2,12,12,8,16,6,10,0,4,0,2,0,0,0,2,0,0,0,0,0,2,0,0,2,4,28,4,0,0,0,4,0,0,0,0,0,0,0,2,9,9,8,24,8,6,2,0,0,0,2,0,0,0,0,0,0,0,0,2,2,2,32
1201.0,36,Umbrella LTDA,male,152,1049.8780263157894,671.029802631579,1.74375,2.475,211.56125000000003,112,13,22,18,152,21,12,17,23,26,13,22,18,152,21,12,17,23,26,94,116,94,130,32,142,0,8,8,8,12,10,4,16,14,14,12,10,0,8,8,4,16,8,28,105,104,67,0,26,24,27,28,24,26,28,23,19,27,25,27,237,67,6,36,24,14,0,6,6,6,10,10,10,6,4,6,6,6,4,304
1204.0,35,Umbrella LTDA,male,128,1014.3775,661.1475,1.718046875,2.5,206.5315,88,14,22,7,128,15,7,20,17,26,14,22,7,128,15,7,20,17,26,78,96,82,94,32,130,0,14,6,14,18,4,12,2,10,10,18,4,0,14,6,12,2,14,28,105,105,18,0,26,25,18,19,17,16,18,18,19,27,25,28,195,61,8,36,34,2,0,6,6,2,0,6,6,8,4,12,14,8,8,256
1205.0,36,Umbrella LTDA,female,180,1055.1063055555555,675.6234999999999,1.755722222222222,2.333333333333333,203.29444444444445,126,21,27,24,180,22,17,25,27,17,21,27,24,180,22,17,25,27,17,100,148,112,158,50,152,0,16,10,18,4,14,12,24,10,10,4,14,0,18,10,12,24,16,28,105,104,105,18,35,32,28,26,27,25,29,24,28,37,32,37,280,80,12,24,36,32,4,12,12,10,12,6,6,6,4,10,12,12,6,360
1206.0,64,Umbrella LTDA,male,90,1047.2033333333334,664.6454444444444,1.7268888888888887,2.4285714285714284,218.5395238095238,69,14,10,7,90,12,14,15,8,10,14,10,7,90,12,14,15,8,10,46,76,58,84,22,74,0,6,4,4,8,2,4,8,6,6,8,2,0,4,4,4,8,6,28,105,47,0,0,18,16,17,18,18,12,9,9,10,19,16,18,138,42,4,26,12,0,0,6,2,6,4,4,6,0,0,2,2,6,4,180
1207.0,25,Umbrella LTDA,male,33,1061.1713636363636,646.1142424242424,1.6787878787878787,3.0,148.24666666666667,27,4,8,5,33,5,1,5,2,3,4,8,5,33,5,1,5,2,3,20,34,12,26,6,34,0,4,0,2,2,4,0,0,0,0,2,4,0,2,0,0,0,4,28,38,0,0,0,9,8,9,9,3,0,0,0,2,9,9,8,50,16,0,12,0,0,0,0,0,4,6,2,0,0,0,0,0,0,0,66
1208.0,42,Umbrella LTDA,male,80,1014.915125,653.391,1.698,2.7857142857142856,231.7625,52,9,14,7,80,9,14,9,5,13,9,14,7,80,9,14,9,5,13,56,64,40,62,18,80,0,4,14,6,10,2,12,6,2,2,10,2,0,6,14,12,6,4,28,105,27,0,0,18,16,17,11,9,8,9,9,10,19,16,18,120,40,0,48,8,0,0,8,8,8,4,2,6,0,4,4,4,4,4,160
1211.0,31,Umbrella LTDA,female,44,1057.4032954545455,669.7381818181818,1.74,2.2857142857142856,208.4442857142857,37,8,3,6,44,5,7,6,4,5,8,3,6,44,5,7,6,4,5,16,32,40,44,4,40,0,0,2,2,2,2,4,2,0,0,2,2,0,2,2,4,2,0,28,60,0,0,0,10,8,8,9,8,9,8,0,2,9,9,8,70,18,4,10,0,0,0,4,0,0,0,0,2,4,0,0,0,4,0,88
1212.0,39,Umbrella LTDA,female,155,980.431258064516,655.3596774193549,1.7029032258064516,2.862745098039216,206.69941176470587,104,18,15,19,155,13,20,28,19,23,18,15,19,155,13,20,28,19,23,106,106,98,130,34,146,0,16,12,12,14,10,16,16,6,6,14,10,0,12,12,16,16,16,28,105,104,73,0,27,25,25,27,26,25,28,25,23,27,26,26,231,79,12,36,30,24,0,6,8,10,12,6,10,4,10,10,8,10,8,310
1214.0,28,Umbrella LTDA,female,148,1006.5184121621622,659.2175675675676,1.7127027027027026,2.4909090909090907,209.4901818181818,93,21,18,21,148,21,19,15,10,23,21,18,21,148,21,19,15,10,23,106,98,92,130,32,134,0,14,18,10,26,12,14,4,12,12,26,12,0,10,18,14,4,14,28,105,104,59,0,26,25,26,26,26,26,25,18,19,28,24,27,212,84,0,46,42,22,0,10,6,10,8,14,8,12,8,8,6,10,10,296
1215.0,24,Umbrella LTDA,female,53,1097.2431132075471,700.0907547169811,1.819056603773585,2.7333333333333334,226.00866666666667,38,7,2,7,53,9,9,4,9,6,7,2,7,53,9,9,4,9,6,32,52,22,50,12,44,0,4,8,4,2,2,4,4,2,2,2,2,0,4,8,4,4,4,28,78,0,0,0,9,8,9,9,8,9,9,9,10,9,9,8,81,25,8,22,0,0,0,4,0,0,4,2,4,2,4,4,4,2,0,106
1219.0,26,Umbrella LTDA,male,129,1079.305503875969,680.358992248062,1.768139534883721,2.425,194.039,89,19,20,19,129,12,16,12,17,14,19,20,19,129,12,16,12,17,14,82,124,52,110,40,108,0,6,6,4,10,16,12,18,8,8,10,16,0,4,6,12,18,6,28,105,104,21,0,27,24,21,19,17,16,19,17,19,28,25,26,200,58,12,20,36,12,0,14,6,4,6,2,4,8,4,6,14,6,6,258
