userCode,age,company,gender,total_trips,avg_flight_price,avg_distance,avg_flight_time,avg_days,avg_hotel_price,total_trips_without_hotel_bookings,from_Aracaju (SE),from_Brasilia (DF),from_Campo Grande (MS),from_Florianopolis (SC),from_Natal (RN),from_Recife (PE),from_Rio de Janeiro (RJ),from_Salvador (BH),from_Sao Paulo (SP),to_Aracaju (SE),to_Brasilia (DF),to_Campo Grande (MS),to_Florianopolis (SC),to_Natal (RN),to_Recife (PE),to_Rio de Janeiro (RJ),to_Salvador (BH),to_Sao Paulo (SP),flightType_economic,flightType_firstClass,flightType_premium,agency_CloudFy,agency_FlyingDrops,agency_Rainbow,hotel_Hotel A,hotel_Hotel AF,hotel_Hotel AU,hotel_Hotel BD,hotel_Hotel BP,hotel_Hotel BW,hotel_Hotel CB,hotel_Hotel K,hotel_Hotel Z,place_Aracaju (SE),place_Brasilia (DF),place_Campo Grande (MS),place_Florianopolis (SC),place_Natal (RN),place_Recife (PE),place_Rio de Janeiro (RJ),place_Salvador (BH),place_Sao Paulo (SP),flight_year_2019.0,flight_year_2020.0,flight_year_2021.0,flight_year_2022.0,flight_year_2023.0,flight_month_1.0,flight_month_2.0,flight_month_3.0,flight_month_4.0,flight_month_5.0,flight_month_6.0,flight_month_7.0,flight_month_8.0,flight_month_9.0,flight_month_10.0,flight_month_11.0,flight_month_12.0,flight_is_weekend_False,flight_is_weekend_True,hotel_year_2019.0,hotel_year_2020.0,hotel_year_2021.0,hotel_year_2022.0,hotel_year_2023.0,hotel_month_1.0,hotel_month_2.0,hotel_month_3.0,hotel_month_4.0,hotel_month_5.0,hotel_month_6.0,hotel_month_7.0,hotel_month_8.0,hotel_month_9.0,hotel_month_10.0,hotel_month_11.0,hotel_month_12.0,hotel_is_weekend_False
1158.0,39,Umbrella LTDA,female,85,1059.151294117647,656.7325882352941,1.7065882352941177,2.2972972972972974,206.4945945945946,48,6,12,8,85,12,12,10,9,16,6,12,8,85,12,12,10,9,16,40,80,50,66,30,74,0,10,6,14,10,8,10,12,4,4,10,8,0,14,6,10,12,10,28,105,37,0,0,18,17,16,19,11,8,9,9,10,19,17,17,136,34,14,46,14,0,0,6,4,6,14,4,4,2,6,6,8,8,6,170
1159.0,40,Umbrella LTDA,female,143,1005.0746503496503,654.9562937062936,1.701888111888112,2.4634146341463414,201.52756097560973,102,13,12,17,143,15,25,26,17,18,13,12,17,143,15,25,26,17,18,86,116,84,110,34,142,0,4,10,10,4,16,8,16,14,14,4,16,0,10,10,8,16,4,28,105,104,49,0,27,24,26,27,26,22,19,17,19,27,26,26,208,78,4,32,36,10,0,10,6,8,8,2,8,4,2,10,8,6,10,286
1160.0,47,Umbrella LTDA,male,69,1093.6158695652173,685.1214492753622,1.7799999999999998,2.473684210526316,216.64210526315787,50,9,6,4,69,13,6,14,12,5,9,6,4,69,13,6,14,12,5,32,74,32,58,24,56,0,2,2,10,2,0,12,6,4,4,2,0,0,10,2,12,6,2,28,105,5,0,0,15,7,9,9,9,8,9,9,10,19,16,18,109,29,10,26,2,0,0,6,2,0,2,0,2,8,0,0,8,4,6,138
1161.0,47,Umbrella LTDA,female,64,989.937578125,662.02640625,1.71984375,2.5789473684210527,188.53842105263158,45,13,7,10,64,7,6,11,5,5,13,7,10,64,7,6,11,5,5,42,48,38,72,14,42,0,6,4,2,0,4,8,2,12,12,0,4,0,2,4,8,2,6,28,100,0,0,0,10,8,8,9,9,8,9,9,10,19,16,13,101,27,14,24,0,0,0,4,6,4,0,0,2,4,4,2,2,2,8,128
1162.0,36,Umbrella LTDA,male,130,1077.4051153846156,670.9190769230769,1.7433846153846153,2.918918918918919,218.4335135135135,93,16,14,12,130,16,19,20,17,16,16,14,12,130,16,19,20,17,16,78,144,38,106,34,120,0,2,8,6,12,6,12,14,14,14,12,6,0,6,8,12,14,2,28,105,104,23,0,27,24,23,18,18,16,18,18,19,27,25,27,204,56,8,30,30,6,0,6,10,2,6,6,2,8,8,8,6,8,4,260
1163.0,44,Umbrella LTDA,male,88,1063.5117045454544,662.2907954545454,1.7207954545454547,2.28,202.8464,63,12,8,14,88,9,11,17,11,6,12,8,14,88,9,11,17,11,6,40,94,42,76,34,66,0,6,6,6,2,4,12,6,8,8,2,4,0,6,6,12,6,6,28,105,43,0,0,17,17,17,18,17,9,9,9,10,18,18,17,142,34,8,30,12,0,0,6,6,4,4,2,0,6,0,6,4,2,10,176
1164.0,39,Umbrella LTDA,male,163,1056.9650000000001,683.2409202453988,1.7756441717791411,2.357142857142857,195.31095238095236,121,17,16,24,163,15,21,19,30,21,17,16,24,163,15,21,19,30,21,100,138,88,124,48,154,0,18,10,6,6,14,6,18,6,6,6,14,0,6,10,6,18,18,28,105,105,88,0,26,24,26,26,27,25,27,26,28,37,26,28,241,85,4,38,22,20,0,4,12,2,10,8,6,8,8,4,12,6,4,326
1165.0,61,Umbrella LTDA,female,177,1074.2077401129943,689.3314689265536,1.7913559322033898,2.259259259259259,202.79666666666668,123,25,25,25,177,22,17,16,28,19,25,25,25,177,22,17,16,28,19,104,150,100,164,38,152,0,18,10,18,14,12,8,10,18,18,14,12,0,18,10,8,10,18,28,105,104,105,12,36,27,26,27,26,25,28,25,29,35,34,36,270,84,12,28,36,28,4,6,8,6,6,4,8,6,10,10,14,18,12,354
1166.0,32,Umbrella LTDA,male,137,1033.7949270072993,691.1121167883211,1.795912408759124,2.4444444444444446,210.85944444444445,101,21,14,12,137,17,18,16,22,17,21,14,12,137,17,18,16,22,17,100,102,72,118,26,130,0,6,8,6,10,8,10,14,10,10,10,8,0,6,8,10,14,6,28,105,104,37,0,28,23,26,26,21,16,19,17,19,28,25,26,204,70,8,30,28,6,0,8,4,6,8,10,2,6,6,6,6,8,2,274
1167.0,21,Umbrella LTDA,male,90,1023.8422777777779,656.228111111111,1.7051111111111112,2.2333333333333334,211.57633333333334,60,12,13,7,90,11,11,15,8,13,12,13,7,90,11,11,15,8,13,60,74,46,82,18,80,0,10,10,8,6,2,14,4,6,6,6,2,0,8,10,14,4,10,28,105,47,0,0,18,15,18,18,18,12,9,9,10,18,17,18,145,35,6,36,18,0,0,10,4,4,6,8,6,4,4,2,2,4,6,180
1168.0,31,Umbrella LTDA,female,16,950.2840625,646.669375,1.680625,2.5,216.385,12,3,2,1,16,0,4,4,1,1,3,2,1,16,0,4,4,1,1,10,10,12,12,8,12,0,2,2,0,2,0,2,0,0,0,2,0,0,0,2,2,0,2,28,4,0,0,0,4,0,0,0,0,0,0,0,2,9,9,8,23,9,6,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,4,32
1169.0,50,Umbrella LTDA,male,41,1061.2634146341463,666.6529268292683,1.7319512195121953,2.1666666666666665,167.63083333333333,29,6,3,7,41,5,4,6,5,5,6,3,7,41,5,4,6,5,5,20,40,22,40,10,32,0,4,0,2,2,4,6,0,6,6,2,4,0,2,0,6,0,4,28,54,0,0,0,9,9,8,9,9,8,2,0,2,9,8,9,68,14,4,20,0,0,0,4,4,0,2,6,4,0,0,0,2,2,0,82
1170.0,62,Umbrella LTDA,male,171,1060.274941520468,672.859649122807,1.7487134502923976,2.459016393442623,213.9355737704918,110,23,28,19,171,15,24,20,21,21,23,28,19,171,15,24,20,21,21,90,138,114,128,56,158,0,20,18,8,18,12,8,24,14,14,18,12,0,8,18,8,24,20,28,105,104,104,1,27,26,25,27,26,25,27,26,28,36,34,35,260,82,10,30,38,44,0,8,4,16,10,12,4,6,14,16,10,10,12,342
1172.0,21,Umbrella LTDA,female,57,1055.7731578947369,673.8219298245614,1.7510526315789474,2.357142857142857,234.53785714285715,43,5,9,7,57,9,7,4,7,9,5,9,7,57,9,7,4,7,9,34,46,34,64,10,40,0,6,6,8,0,0,2,6,0,0,0,0,0,8,6,2,6,6,28,86,0,0,0,9,8,9,9,9,8,10,8,10,17,9,8,82,32,6,22,0,0,0,2,4,0,2,0,4,0,2,4,8,2,0,114
1173.0,29,Umbrella LTDA,none,161,1050.8141304347828,669.0757142857143,1.7385093167701862,2.6,196.00175,121,21,25,19,161,24,16,19,17,20,21,25,19,161,24,16,19,17,20,92,128,102,116,36,170,0,6,4,10,16,16,6,12,10,10,16,16,0,10,4,6,12,6,28,105,104,85,0,28,23,26,26,26,26,27,26,28,34,25,27,250,72,12,20,28,20,0,8,8,2,8,12,2,2,4,8,12,8,6,322
1174.0,26,Umbrella LTDA,none,86,1090.2902906976744,678.6262790697674,1.7636046511627905,2.0454545454545454,199.76727272727274,64,12,10,12,86,8,15,9,11,9,12,10,12,86,8,15,9,11,9,44,78,50,58,30,84,0,4,8,2,4,8,2,2,14,14,4,8,0,2,8,2,2,4,28,105,39,0,0,18,16,17,18,14,8,9,9,10,19,16,18,132,40,8,30,6,0,0,8,4,2,0,4,4,2,0,2,6,8,4,172
1175.0,21,Umbrella LTDA,none,107,1100.456214953271,686.46738317757,1.7838317757009345,2.588235294117647,206.47705882352943,73,10,15,8,107,19,8,9,18,20,10,15,8,107,19,8,9,18,20,60,102,52,96,40,78,0,12,4,20,8,8,2,10,4,4,8,8,0,20,4,2,10,12,28,105,81,0,0,19,16,16,18,18,16,19,17,19,21,18,17,164,50,12,34,22,0,0,0,12,2,6,6,4,6,2,6,10,4,10,214
1176.0,31,Umbrella LTDA,male,162,1056.0553703703704,670.8911111111111,1.7432098765432098,2.2448979591836733,199.87183673469386,113,24,19,16,162,20,20,20,18,25,24,19,16,162,20,20,20,18,25,90,130,104,146,52,126,0,22,12,10,4,8,10,10,22,22,4,8,0,10,12,10,10,22,28,105,105,86,0,26,25,25,28,25,25,26,27,29,36,24,28,246,78,8,28,34,28,0,10,6,10,4,10,6,4,10,6,12,8,12,324
1177.0,59,Umbrella LTDA,female,61,1075.867295081967,692.3249180327869,1.7990163934426229,2.2777777777777777,221.37666666666667,43,8,4,8,61,8,9,8,11,5,8,4,8,61,8,9,8,11,5,34,52,36,42,16,64,0,2,8,0,2,2,8,6,8,8,2,2,0,0,8,8,6,2,28,94,0,0,0,9,8,9,9,9,8,9,9,10,19,15,8,89,33,6,30,0,0,0,6,0,2,0,2,4,2,4,4,6,6,0,122
1178.0,37,Umbrella LTDA,male,101,1063.0082673267327,671.2564356435643,1.7437623762376238,2.8,196.30566666666667,71,17,9,15,101,16,8,11,10,15,17,9,15,101,16,8,11,10,15,62,90,50,98,24,80,0,10,2,12,6,8,6,10,6,6,6,8,0,12,2,6,10,10,28,105,69,0,0,18,16,17,19,17,16,19,17,10,18,18,17,148,54,10,28,22,0,0,2,8,4,2,4,6,6,4,0,8,6,10,202
1179.0,43,Umbrella LTDA,female,81,1024.5475308641976,658.1851851851852,1.710246913580247,2.3,219.09949999999998,61,12,10,9,81,7,11,10,7,15,12,10,9,81,7,11,10,7,15,46,60,56,66,28,68,0,2,10,2,0,4,4,4,14,14,0,4,0,2,10,4,4,2,28,105,29,0,0,18,16,17,13,9,8,9,9,10,18,18,17,120,42,8,26,6,0,0,8,4,2,2,2,2,2,0,2,8,6,2,162
1180.0,28,Umbrella LTDA,none,42,1068.6794047619046,698.0480952380952,1.8142857142857143,2.7777777777777777,211.17833333333334,24,7,6,5,42,4,8,3,6,3,7,6,5,42,4,8,3,6,3,26,34,24,36,12,36,0,2,8,4,2,6,6,6,2,2,2,6,0,4,8,6,6,2,28,56,0,0,0,9,9,8,9,9,8,4,0,2,9,9,8,60,24,12,24,0,0,0,0,4,4,4,4,6,2,0,0,4,4,4,84
1181.0,65,Umbrella LTDA,none,29,942.5598275862069,611.7665517241379,1.589310344827586,2.625,214.27875,21,2,2,5,29,2,4,8,2,4,2,2,5,29,2,4,8,2,4,14,24,20,34,6,18,0,4,2,4,0,0,2,2,2,2,0,0,0,4,2,2,2,4,28,30,0,0,0,9,9,8,4,0,0,0,0,2,9,9,8,46,12,6,10,0,0,0,4,2,2,2,0,0,0,0,0,2,2,2,58
1183.0,28,Umbrella LTDA,male,149,1077.1807046979866,678.7594630872484,1.7636912751677853,2.32,190.5598,99,25,13,20,149,11,12,21,24,23,25,13,20,149,11,12,21,24,23,74,138,86,144,60,94,0,14,6,8,6,16,16,20,14,14,6,16,0,8,6,16,20,14,28,105,104,61,0,28,23,26,27,26,25,29,16,19,26,27,26,223,75,10,28,44,18,0,2,14,8,14,4,8,8,10,6,8,12,6,298
1184.0,39,Umbrella LTDA,none,116,1033.7725,684.4124137931034,1.7787068965517243,2.2916666666666665,201.17166666666665,92,12,13,13,116,12,14,20,23,9,12,13,13,116,12,14,20,23,9,80,94,58,126,26,80,0,2,4,8,4,8,10,10,2,2,4,8,0,8,4,10,10,2,28,105,99,0,0,18,16,17,18,17,17,18,18,19,26,26,22,176,56,6,20,22,0,0,6,4,2,6,6,2,4,2,2,2,4,8,232
1185.0,47,Umbrella LTDA,male,141,1113.6164539007093,683.9406382978724,1.7774468085106383,2.588235294117647,210.34509803921569,90,15,19,17,141,19,21,13,21,16,15,19,17,141,19,21,13,21,16,72,150,60,106,56,120,0,8,14,14,18,14,14,14,6,6,18,14,0,14,14,14,14,8,28,105,105,44,0,25,26,25,26,27,18,18,18,19,28,25,27,212,70,8,46,28,20,0,14,10,12,14,8,0,4,8,6,12,4,10,282
1186.0,56,Umbrella LTDA,male,119,1031.2025210084034,663.1427731092436,1.7230252100840335,2.75,200.6403125,87,15,15,19,119,17,17,9,9,18,15,15,19,119,17,17,9,9,18,72,80,86,108,20,110,0,10,12,12,4,10,6,2,8,8,4,10,0,12,12,6,2,10,28,105,105,0,0,18,16,17,18,18,16,18,18,19,28,24,28,189,49,2,36,26,0,0,12,8,8,4,10,4,0,6,2,0,8,2,238
1187.0,27,Umbrella LTDA,male,48,1040.9035416666668,668.4427083333334,1.7370833333333333,3.2941176470588234,196.24117647058824,31,3,7,7,48,7,5,5,7,7,3,7,7,48,7,5,5,7,7,28,36,32,46,14,36,0,8,2,6,4,4,4,6,0,0,4,4,0,6,2,4,6,8,28,68,0,0,0,9,9,8,9,8,9,10,6,2,9,9,8,72,24,8,26,0,0,0,0,4,6,8,4,0,2,2,0,0,4,4,96
1188.0,42,Umbrella LTDA,none,172,1077.905784883721,667.3306395348837,1.7338372093023258,2.5813953488372094,204.22837209302324,129,24,20,23,172,27,26,15,13,24,24,20,23,172,27,26,15,13,24,92,158,94,168,60,116,0,14,8,14,14,8,12,8,8,8,14,8,0,14,8,12,8,14,28,105,105,104,2,28,24,26,26,26,26,27,26,28,35,35,37,261,83,6,30,14,34,2,12,4,10,6,8,2,2,2,12,2,14,12,344
1189.0,50,Umbrella LTDA,male,107,1079.097336448598,691.762429906542,1.7978504672897198,2.4864864864864864,210.72675675675677,70,18,17,10,107,11,16,11,15,9,18,17,10,107,11,16,11,15,9,62,88,64,88,32,94,0,10,10,4,14,8,8,12,8,8,14,8,0,4,10,8,12,10,28,105,81,0,0,18,16,17,18,18,16,20,16,19,21,18,17,162,52,14,32,28,0,0,6,4,2,4,4,4,10,4,8,12,6,10,214
1190.0,21,Umbrella LTDA,male,56,1115.994375,707.8707142857144,1.8396428571428571,2.769230769230769,208.94153846153844,43,6,5,3,56,9,8,5,12,8,6,5,3,56,9,8,5,12,8,38,56,18,44,24,44,0,8,2,2,4,0,2,4,4,4,4,0,0,2,2,2,4,8,28,84,0,0,0,9,8,9,9,8,9,9,9,10,15,9,8,83,29,8,18,0,0,0,0,0,2,0,2,2,6,2,4,4,2,2,112
1191.0,51,Umbrella LTDA,male,153,1051.1346732026145,667.3956209150326,1.7344444444444445,2.642857142857143,220.25595238095238,111,18,26,14,153,16,18,21,19,21,18,26,14,153,16,18,21,19,21,86,124,96,130,54,122,0,10,14,16,8,4,14,10,8,8,8,4,0,16,14,14,10,10,28,105,104,69,0,27,25,25,26,26,26,28,25,19,27,25,27,229,77,10,28,24,22,0,12,6,4,8,8,2,10,8,8,6,8,4,306
1192.0,32,Umbrella LTDA,male,14,1093.2392857142856,648.76,1.685,3.3333333333333335,86.62666666666667,11,4,0,2,14,0,1,3,1,3,4,0,2,14,0,1,3,1,3,4,16,8,14,6,8,0,2,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,2,28,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,8,21,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,28
1193.0,27,Umbrella LTDA,none,177,1030.2111016949152,658.1977401129943,1.7101694915254237,2.627906976744186,198.55302325581397,134,18,13,25,177,21,27,29,21,23,18,13,25,177,21,27,29,21,23,106,160,88,120,54,180,0,16,8,10,8,8,14,10,12,12,8,8,0,10,8,14,10,16,28,105,105,104,12,34,28,26,27,26,25,27,26,28,36,33,38,259,95,12,24,22,26,2,8,8,6,6,6,8,4,2,12,14,8,4,354
1194.0,33,Umbrella LTDA,none,60,970.0464166666667,646.6854999999999,1.6801666666666668,2.25,228.54125,36,4,8,4,60,11,7,9,5,12,4,8,4,60,11,7,9,5,12,46,44,30,56,16,48,0,2,10,8,14,4,4,0,6,6,14,4,0,8,10,4,0,2,28,92,0,0,0,9,9,8,9,9,8,9,9,10,19,12,9,84,36,14,34,0,0,0,2,4,2,4,2,4,8,0,4,8,6,4,120
1195.0,35,Umbrella LTDA,female,110,1104.2251363636365,683.8682727272727,1.777090909090909,2.5714285714285716,236.56857142857143,82,13,13,15,110,16,15,11,16,11,13,13,15,110,16,15,11,16,11,44,96,80,84,30,106,0,2,16,10,6,6,2,8,6,6,6,6,0,10,16,2,8,2,28,105,87,0,0,17,16,18,19,17,16,19,17,19,27,18,17,169,51,6,32,18,0,0,4,2,4,4,4,4,8,6,2,10,6,2,220
1196.0,27,Umbrella LTDA,none,179,1102.1067039106147,677.5636312849161,1.7605027932960893,2.5686274509803924,194.86666666666667,128,24,16,27,179,24,21,22,25,20,24,16,27,179,24,21,22,25,20,72,180,106,142,60,156,0,10,10,16,4,18,18,18,8,8,4,18,0,16,10,18,18,10,28,105,104,105,16,36,32,25,28,24,26,27,26,28,36,34,36,274,84,4,36,32,24,6,18,8,6,10,6,6,10,8,14,4,8,4,358
1197.0,58,Umbrella LTDA,none,180,1074.7995555555556,675.5952222222222,1.7555,2.71875,213.753125,116,18,26,21,180,34,26,14,19,22,18,26,21,180,34,26,14,19,22,102,148,110,162,48,150,0,16,10,24,26,8,16,14,14,14,26,8,0,24,10,16,14,16,28,105,104,105,18,35,32,28,26,26,26,27,26,28,36,33,37,279,81,12,38,30,40,8,16,8,16,12,4,12,12,4,8,16,12,8,360
1198.0,57,Umbrella LTDA,none,62,1069.6898387096776,704.8117741935484,1.8316129032258064,2.466666666666667,183.53066666666666,47,10,5,9,62,6,7,7,13,5,10,5,9,62,6,7,7,13,5,36,48,40,50,26,48,0,4,0,8,0,8,0,8,2,2,0,8,0,8,0,0,8,4,28,96,0,0,0,9,9,8,9,9,8,9,9,10,18,17,9,90,34,6,24,0,0,0,4,0,0,0,2,2,4,4,2,8,2,2,124
1199.0,44,Umbrella LTDA,none,24,1073.8258333333333,676.29875,1.7566666666666668,2.9,209.118,14,5,1,3,24,4,3,3,2,3,5,1,3,24,4,3,3,2,3,14,22,12,26,6,16,0,2,2,4,2,2,2,2,4,4,2,2,0,4,2,2,2,2,28,20,0,0,0,9,8,3,0,0,0,0,0,2,9,8,9,41,7,14,6,0,0,0,4,2,0,0,0,0,0,0,2,6,2,4,48
1200.0,62,Umbrella LTDA,female,16,1032.6140625,684.80125,1.77875,3.0,196.1225,12,2,1,3,16,4,1,1,2,2,2,1,3,16,4,1,1,2,2,12,12,8,16,6,10,0,4,0,2,0,0,0,2,0,0,0,0,0,2,0,0,2,4,28,4,0,0,0,4,0,0,0,0,0,0,0,2,9,9,8,24,8,6,2,0,0,0,2,0,0,0,0,0,0,0,0,2,2,2,32
1201.0,36,Umbrella LTDA,male,152,1049.8780263157894,671.029802631579,1.7437500000000001,2.475,211.56125000000003,112,13,22,18,152,21,12,17,23,26,13,22,18,152,21,12,17,23,26,94,116,94,130,32,142,0,8,8,8,12,10,4,16,14,14,12,10,0,8,8,4,16,8,28,105,104,67,0,26,24,27,28,24,26,28,23,19,27,25,27,237,67,6,36,24,14,0,6,6,6,10,10,10,6,4,6,6,6,4,304
1202.0,37,Umbrella LTDA,none,79,1068.556012658228,653.3173417721518,1.6974683544303797,2.1724137931034484,200.0593103448276,50,12,13,11,79,9,7,13,6,8,12,13,11,79,9,7,13,6,8,30,84,44,68,20,70,0,2,4,6,14,10,6,4,12,12,14,10,0,6,4,6,4,2,28,105,25,0,0,19,16,16,9,9,8,9,9,10,19,16,18,122,36,14,34,10,0,0,8,2,10,2,2,0,4,2,4,10,6,8,158
1203.0,53,Umbrella LTDA,none,173,1090.1196242774568,687.4890173410404,1.7864739884393064,2.4423076923076925,197.8919230769231,121,23,22,25,173,23,14,19,29,18,23,22,25,173,23,14,19,29,18,88,146,112,122,56,168,0,14,8,14,8,16,14,22,8,8,8,16,0,14,8,14,22,14,28,105,105,104,4,29,25,26,27,26,25,27,26,29,35,34,37,263,83,12,24,34,32,2,10,10,8,10,8,4,14,12,6,8,8,6,346
1204.0,35,Umbrella LTDA,male,128,1014.3775,661.1475,1.718046875,2.5,206.5315,88,14,22,7,128,15,7,20,17,26,14,22,7,128,15,7,20,17,26,78,96,82,94,32,130,0,14,6,14,18,4,12,2,10,10,18,4,0,14,6,12,2,14,28,105,105,18,0,26,25,18,19,17,16,18,18,19,27,25,28,195,61,8,36,34,2,0,6,6,2,0,6,6,8,4,12,14,8,8,256
1205.0,36,Umbrella LTDA,female,180,1055.1063055555555,675.6234999999999,1.755722222222222,2.3333333333333335,203.29444444444445,126,21,27,24,180,22,17,25,27,17,21,27,24,180,22,17,25,27,17,100,148,112,158,50,152,0,16,10,18,4,14,12,24,10,10,4,14,0,18,10,12,24,16,28,105,104,105,18,35,32,28,26,27,25,29,24,28,37,32,37,280,80,12,24,36,32,4,12,12,10,12,6,6,6,4,10,12,12,6,360
1206.0,64,Umbrella LTDA,male,90,1047.2033333333334,664.6454444444444,1.7268888888888887,2.4285714285714284,218.5395238095238,69,14,10,7,90,12,14,15,8,10,14,10,7,90,12,14,15,8,10,46,76,58,84,22,74,0,6,4,4,8,2,4,8,6,6,8,2,0,4,4,4,8,6,28,105,47,0,0,18,16,17,18,18,12,9,9,10,19,16,18,138,42,4,26,12,0,0,6,2,6,4,4,6,0,0,2,2,6,4,180
1207.0,25,Umbrella LTDA,male,33,1061.1713636363636,646.1142424242424,1.6787878787878787,3.0,148.24666666666667,27,4,8,5,33,5,1,5,2,3,4,8,5,33,5,1,5,2,3,20,34,12,26,6,34,0,4,0,2,2,4,0,0,0,0,2,4,0,2,0,0,0,4,28,38,0,0,0,9,8,9,9,3,0,0,0,2,9,9,8,50,16,0,12,0,0,0,0,0,4,6,2,0,0,0,0,0,0,0,66
1208.0,42,Umbrella LTDA,male,80,1014.9151250000001,653.391,1.698,2.7857142857142856,231.76250000000002,52,9,14,7,80,9,14,9,5,13,9,14,7,80,9,14,9,5,13,56,64,40,62,18,80,0,4,14,6,10,2,12,6,2,2,10,2,0,6,14,12,6,4,28,105,27,0,0,18,16,17,11,9,8,9,9,10,19,16,18,120,40,0,48,8,0,0,8,8,8,4,2,6,0,4,4,4,4,4,160
1209.0,46,Umbrella LTDA,none,19,926.7297368421054,600.5694736842105,1.5605263157894735,2.5,225.0025,11,1,4,2,19,2,3,5,0,2,1,4,2,19,2,3,5,0,2,12,14,12,16,8,14,0,2,4,0,4,0,4,0,2,2,4,0,0,0,4,4,0,2,28,10,0,0,0,10,0,0,0,0,0,0,0,2,9,8,9,31,7,14,2,0,0,0,2,0,0,0,0,0,0,0,2,4,4,4,38
1210.0,49,Umbrella LTDA,none,163,1076.664263803681,683.2086503067484,1.775276073619632,2.196078431372549,194.58529411764707,112,23,18,18,163,22,18,19,24,21,23,18,18,163,22,18,19,24,21,84,138,104,166,54,106,0,12,2,12,14,12,20,16,14,14,14,12,0,12,2,20,16,12,28,105,105,88,0,25,25,26,26,27,25,29,24,28,36,28,27,244,82,10,36,32,24,0,6,8,8,12,8,4,2,8,12,12,8,14,326
1211.0,31,Umbrella LTDA,female,44,1057.4032954545455,669.7381818181818,1.74,2.2857142857142856,208.44428571428574,37,8,3,6,44,5,7,6,4,5,8,3,6,44,5,7,6,4,5,16,32,40,44,4,40,0,0,2,2,2,2,4,2,0,0,2,2,0,2,2,4,2,0,28,60,0,0,0,10,8,8,9,8,9,8,0,2,9,9,8,70,18,4,10,0,0,0,4,0,0,0,0,2,4,0,0,0,4,0,88
1212.0,39,Umbrella LTDA,female,155,980.4312580645161,655.3596774193549,1.7029032258064516,2.8627450980392157,206.69941176470587,104,18,15,19,155,13,20,28,19,23,18,15,19,155,13,20,28,19,23,106,106,98,130,34,146,0,16,12,12,14,10,16,16,6,6,14,10,0,12,12,16,16,16,28,105,104,73,0,27,25,25,27,26,25,28,25,23,27,26,26,231,79,12,36,30,24,0,6,8,10,12,6,10,4,10,10,8,10,8,310
1213.0,51,Umbrella LTDA,none,136,1039.9133455882352,674.2558088235294,1.751985294117647,2.5454545454545454,179.26999999999998,103,20,11,22,136,13,19,13,17,21,20,11,22,136,13,19,13,17,21,88,104,80,108,28,136,0,14,6,4,4,12,10,6,10,10,4,12,0,4,6,10,6,14,28,105,105,34,0,26,24,26,27,18,16,18,18,19,28,25,27,202,70,8,32,22,4,0,4,8,2,4,6,2,2,6,8,8,4,12,272
1214.0,28,Umbrella LTDA,female,148,1006.5184121621622,659.2175675675676,1.7127027027027026,2.4909090909090907,209.4901818181818,93,21,18,21,148,21,19,15,10,23,21,18,21,148,21,19,15,10,23,106,98,92,130,32,134,0,14,18,10,26,12,14,4,12,12,26,12,0,10,18,14,4,14,28,105,104,59,0,26,25,26,26,26,26,25,18,19,28,24,27,212,84,0,46,42,22,0,10,6,10,8,14,8,12,8,8,6,10,10,296
1215.0,24,Umbrella LTDA,female,53,1097.2431132075471,700.0907547169811,1.819056603773585,2.7333333333333334,226.00866666666667,38,7,2,7,53,9,9,4,9,6,7,2,7,53,9,9,4,9,6,32,52,22,50,12,44,0,4,8,4,2,2,4,4,2,2,2,2,0,4,8,4,4,4,28,78,0,0,0,9,8,9,9,8,9,9,9,10,9,9,8,81,25,8,22,0,0,0,4,0,0,4,2,4,2,4,4,4,2,0,106
1216.0,42,Umbrella LTDA,none,81,1078.2824074074074,680.3214814814814,1.767901234567901,2.3157894736842106,184.94263157894736,62,11,10,15,81,8,8,7,12,10,11,10,15,81,8,8,7,12,10,40,64,58,70,14,78,0,8,4,6,2,10,0,8,0,0,2,10,0,6,4,0,8,8,28,105,29,0,0,18,17,16,13,9,8,9,9,10,18,18,17,126,36,4,24,10,0,0,2,10,6,2,4,0,0,2,0,2,2,8,162
1217.0,24,Umbrella LTDA,none,72,1067.27375,680.4945833333334,1.7683333333333333,2.5652173913043477,190.46565217391304,49,11,7,12,72,8,15,4,7,8,11,7,12,72,8,15,4,7,8,44,56,44,74,16,54,0,10,8,4,4,10,0,4,6,6,4,10,0,4,8,0,4,10,28,105,11,0,0,18,11,8,9,9,8,9,9,10,18,17,18,104,40,8,38,0,0,0,6,4,6,0,0,4,6,4,0,4,6,6,144
1218.0,65,Umbrella LTDA,none,166,1068.5189759036143,672.0677710843373,1.746566265060241,2.25,210.51423076923078,114,20,24,20,166,16,20,21,23,22,20,24,20,166,16,20,21,23,22,86,152,94,136,58,138,0,8,10,10,22,10,18,14,12,12,22,10,0,10,10,18,14,8,28,105,104,95,0,27,24,26,27,25,26,28,25,28,36,34,26,250,82,14,42,32,16,0,2,6,8,8,6,14,10,8,8,10,6,18,332
