userCode,age,company,gender,total_trips,avg_flight_price,avg_distance,avg_flight_time,avg_days,avg_hotel_price,total_trips_without_hotel_bookings,from_Aracaju (SE),from_Brasilia (DF),from_Campo Grande (MS),from_Florianopolis (SC),from_Natal (RN),from_Recife (PE),from_Rio de Janeiro (RJ),from_Salvador (BH),from_Sao Paulo (SP),to_Aracaju (SE),to_Brasilia (DF),to_Campo Grande (MS),to_Florianopolis (SC),to_Natal (RN),to_Recife (PE),to_Rio de Janeiro (RJ),to_Salvador (BH),to_Sao Paulo (SP),flightType_economic,flightType_firstClass,flightType_premium,agency_CloudFy,agency_FlyingDrops,agency_Rainbow,hotel_Hotel A,hotel_Hotel AF,hotel_Hotel AU,hotel_Hotel BD,hotel_Hotel BP,hotel_Hotel BW,hotel_Hotel CB,hotel_Hotel K,hotel_Hotel Z,place_Aracaju (SE),place_Brasilia (DF),place_Campo Grande (MS),place_Florianopolis (SC),place_Natal (RN),place_Recife (PE),place_Rio de Janeiro (RJ),place_Salvador (BH),place_Sao Paulo (SP),flight_year_2019.0,flight_year_2020.0,flight_year_2021.0,flight_year_2022.0,flight_year_2023.0,flight_month_1.0,flight_month_2.0,flight_month_3.0,flight_month_4.0,flight_month_5.0,flight_month_6.0,flight_month_7.0,flight_month_8.0,flight_month_9.0,flight_month_10.0,flight_month_11.0,flight_month_12.0,flight_is_weekend_False,flight_is_weekend_True,hotel_year_2019.0,hotel_year_2020.0,hotel_year_2021.0,hotel_year_2022.0,hotel_year_2023.0,hotel_month_1.0,hotel_month_2.0,hotel_month_3.0,hotel_month_4.0,hotel_month_5.0,hotel_month_6.0,hotel_month_7.0,hotel_month_8.0,hotel_month_9.0,hotel_month_10.0,hotel_month_11.0,hotel_month_12.0,hotel_is_weekend_False
510.0,41,Monsters CYA,none,136,890.3257720588235,466.46941176470585,1.211470588235294,2.08,249.8972,111,12,23,136,24,14,14,16,17,16,12,23,136,24,14,14,16,17,16,76,132,64,110,52,110,12,4,4,6,8,0,4,6,6,6,8,0,12,6,4,4,6,4,28,105,104,35,0,27,24,26,27,17,17,18,18,19,27,26,26,210,62,8,20,14,8,0,2,2,2,6,4,2,2,4,4,8,10,4,272
515.0,24,Monsters CYA,none,80,905.3525,474.8805,1.23325,2.53125,234.7884375,48,14,14,80,12,9,12,7,5,7,14,14,80,12,9,12,7,5,7,48,66,46,70,18,72,4,6,10,4,16,0,8,4,12,12,16,0,4,4,10,8,4,6,28,105,27,0,0,19,16,16,11,9,8,10,8,10,18,17,18,111,49,12,36,16,0,0,8,6,6,4,4,6,4,2,4,6,6,8,160
517.0,30,Monsters CYA,none,160,925.7660625,486.6734375,1.2639375,2.4565217391304346,235.9773913043478,114,20,18,160,17,16,23,25,19,22,20,18,160,17,16,23,25,19,22,86,150,84,118,48,154,12,14,18,4,10,0,14,8,12,12,10,0,12,4,18,14,8,14,28,105,104,83,0,26,25,26,28,25,25,27,26,29,31,26,26,252,68,8,36,22,26,0,2,6,6,8,6,12,10,8,12,6,8,8,320
523.0,34,Monsters CYA,none,82,935.3264634146342,485.9626829268293,1.2621951219512195,2.814814814814815,251.85148148148147,55,13,13,82,8,5,14,10,9,10,13,13,82,8,5,14,10,9,10,34,72,58,78,18,68,6,0,12,4,8,0,10,8,6,6,8,0,6,4,12,10,8,0,28,105,31,0,0,18,17,16,15,9,8,10,8,10,18,17,18,124,40,10,34,10,0,0,6,4,6,2,4,2,8,0,4,10,6,2,164
525.0,32,Monsters CYA,none,133,890.4151879699248,473.6134586466165,1.229924812030075,2.414634146341464,242.22804878048785,92,10,13,133,17,21,18,20,18,16,10,13,133,17,21,18,20,18,16,76,122,68,112,40,114,14,14,14,14,6,0,8,8,4,4,6,0,14,14,14,8,8,14,28,105,104,29,0,27,25,25,21,18,16,19,17,19,26,27,26,196,70,8,28,34,12,0,8,6,14,10,8,6,2,6,2,8,2,10,266
526.0,62,Monsters CYA,none,41,861.1114634146342,447.1434146341464,1.1624390243902438,2.0,230.20555555555555,32,5,2,41,4,3,5,3,9,10,5,2,41,4,3,5,3,9,10,20,42,20,42,14,26,0,2,2,0,2,0,2,6,4,4,2,0,0,0,2,2,6,2,28,54,0,0,0,9,9,8,9,9,8,2,0,2,9,8,9,58,24,4,14,0,0,0,2,0,4,2,6,0,0,0,0,4,0,0,82
530.0,32,Monsters CYA,none,5,888.3189999999998,505.232,1.314,3.0,312.83,4,2,0,5,0,0,1,0,1,1,2,0,5,0,0,1,0,1,1,4,4,2,4,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10
531.0,51,Monsters CYA,none,11,863.9150000000001,426.1418181818182,1.1072727272727272,3.333333333333333,256.16333333333336,8,1,1,11,0,2,2,1,2,2,1,1,11,0,2,2,1,2,2,6,12,4,8,4,10,0,0,2,0,2,0,0,0,2,2,2,0,0,0,2,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,3,17,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,22
533.0,55,Monsters CYA,none,171,888.3931578947369,473.3081871345029,1.22953216374269,2.675,231.46975000000003,131,19,23,171,16,14,25,21,29,24,19,23,171,16,14,25,21,29,24,100,146,96,156,54,132,4,12,12,8,12,0,12,14,6,6,12,0,4,8,12,12,14,12,28,105,104,105,0,26,26,25,27,26,25,27,26,29,36,32,37,266,76,10,22,22,26,0,8,4,10,6,6,6,4,0,6,8,10,12,342
536.0,38,Monsters CYA,none,32,814.5978125,462.0271875,1.2009375,3.0,247.387,22,4,3,32,5,2,5,1,7,5,4,3,32,5,2,5,1,7,5,28,26,10,32,6,26,2,2,4,0,4,0,2,4,2,2,4,0,2,0,4,2,4,2,28,36,0,0,0,9,9,8,9,1,0,0,0,2,9,8,9,51,13,10,10,0,0,0,2,2,4,2,0,0,0,0,0,2,4,4,64
537.0,35,Monsters CYA,none,87,935.4227011494252,475.3045977011494,1.234712643678161,2.269230769230769,238.1773076923077,61,16,13,87,8,8,11,9,11,11,16,13,87,8,8,11,9,11,11,30,82,62,58,32,84,4,6,6,6,12,0,2,6,10,10,12,0,4,6,6,2,6,6,28,105,41,0,0,18,15,18,18,16,8,9,9,10,19,17,17,127,47,12,32,8,0,0,4,4,2,0,4,2,4,4,2,8,12,6,174
539.0,64,Monsters CYA,none,133,906.1615789473684,475.9188721804511,1.236015037593985,2.864864864864865,235.68459459459456,96,14,12,133,17,19,18,19,16,18,14,12,133,17,19,18,19,16,18,66,122,78,124,42,100,10,10,8,12,4,0,12,14,4,4,4,0,10,12,8,12,14,10,28,105,104,29,0,28,23,26,22,17,16,18,18,19,27,26,26,198,68,10,38,22,4,0,8,8,4,4,0,6,8,4,6,14,6,6,266
540.0,30,Monsters CYA,none,163,872.9972699386502,464.9465030674846,1.2076687116564415,2.510204081632653,224.7161224489796,114,25,19,163,14,27,14,21,22,21,25,19,163,14,27,14,21,22,21,104,130,92,144,46,136,4,12,14,14,8,0,16,8,22,22,8,0,4,14,14,16,8,12,28,105,104,89,0,27,25,25,27,26,25,27,26,29,35,27,27,245,81,6,46,26,20,0,10,8,8,4,8,4,12,6,4,16,8,10,326
541.0,52,Monsters CYA,none,149,850.5439597315436,446.1438255033557,1.1585906040268457,2.590909090909091,245.9347727272727,105,13,24,149,17,26,18,17,17,17,13,24,149,17,26,18,17,17,17,76,106,116,110,32,156,6,4,16,28,14,0,8,2,10,10,14,0,6,28,16,8,2,4,28,105,104,61,0,28,23,26,27,26,25,28,17,19,27,26,26,213,85,10,28,28,22,0,8,8,6,12,4,8,6,6,4,8,8,10,298
542.0,64,Monsters CYA,none,109,842.4649541284404,443.94504587155967,1.153394495412844,2.21875,229.0278125,77,14,15,109,15,12,16,7,12,18,14,15,109,15,12,16,7,12,18,64,80,74,98,28,92,4,16,12,6,10,0,4,6,6,6,10,0,4,6,12,4,6,16,28,105,85,0,0,18,15,18,18,18,16,18,18,19,25,18,17,167,51,12,26,26,0,0,4,4,2,10,8,8,2,2,8,6,6,4,218
544.0,64,Monsters CYA,none,197,899.523426395939,461.3079187817259,1.1980203045685278,2.6,252.37833333333336,137,18,33,197,26,30,31,18,27,14,18,33,197,26,30,31,18,27,14,102,188,104,168,54,172,20,4,12,22,24,0,6,14,18,18,24,0,20,22,12,6,14,4,28,105,105,103,53,34,34,34,34,36,35,28,25,28,37,32,37,295,99,14,44,22,30,10,6,10,14,4,4,10,6,8,14,18,8,18,394
547.0,60,Monsters CYA,none,18,923.802222222222,452.9638888888889,1.176111111111111,2.5,270.33,14,4,4,18,1,3,4,1,0,1,4,4,18,1,3,4,1,0,1,6,16,14,16,12,8,0,0,4,0,2,0,0,0,2,2,2,0,0,0,4,0,0,0,28,8,0,0,0,8,0,0,0,0,0,0,0,2,9,8,9,26,10,6,2,0,0,0,2,0,0,0,0,0,0,0,2,2,2,0,36
550.0,22,Monsters CYA,none,80,901.6513125,481.5285,1.250375,2.761904761904762,226.86380952380955,59,11,10,80,8,12,9,13,8,9,11,10,80,8,12,9,13,8,9,52,64,44,74,24,62,4,6,4,10,4,0,6,2,6,6,4,0,4,10,4,6,2,6,28,105,27,0,0,18,16,17,11,8,9,9,9,10,18,17,18,113,47,12,20,10,0,0,4,6,4,4,0,4,2,2,0,6,4,6,160
551.0,52,Monsters CYA,none,54,889.1014814814814,468.43055555555554,1.217037037037037,3.1538461538461537,233.20615384615385,41,7,5,54,3,6,7,7,10,9,7,5,54,3,6,7,7,10,9,32,46,30,60,14,34,2,4,6,2,2,0,4,2,4,4,2,0,2,2,6,4,2,4,28,80,0,0,0,9,8,9,9,9,8,9,9,10,11,8,9,80,28,6,20,0,0,0,4,4,2,0,0,2,4,2,2,0,2,4,108
552.0,45,Monsters CYA,none,197,882.989111675127,469.1393908629442,1.218781725888325,2.5,252.54483870967744,135,25,25,197,30,19,28,16,29,25,25,25,197,30,19,28,16,29,25,114,180,100,182,50,162,18,10,24,16,12,0,8,20,16,16,12,0,18,16,24,8,20,10,28,105,104,105,52,34,33,35,36,34,34,29,25,28,36,33,37,305,89,10,30,28,34,22,12,8,20,8,14,2,4,16,12,10,10,8,394
557.0,39,Monsters CYA,none,144,855.7005902777778,456.6625,1.1863194444444445,2.55,228.8775,104,14,13,144,26,20,15,14,19,23,14,13,144,26,20,15,14,19,23,88,124,76,92,50,146,12,18,16,2,4,0,14,6,8,8,4,0,12,2,16,14,6,18,28,105,105,50,0,26,25,25,27,26,24,20,16,19,27,26,27,223,65,6,28,26,20,0,12,6,8,8,8,10,4,2,2,8,2,10,288
558.0,54,Monsters CYA,none,124,902.1903225806452,484.5798387096774,1.2587903225806452,2.5,236.4586666666667,94,22,10,124,12,17,11,17,18,17,22,10,124,12,17,11,17,18,17,74,108,66,98,38,112,6,10,10,8,2,0,2,8,14,14,2,0,6,8,10,2,8,10,28,105,104,11,0,27,18,17,18,18,16,18,18,19,28,24,27,177,71,6,28,24,2,0,6,4,10,2,0,10,2,2,10,4,4,6,248
562.0,54,Monsters CYA,none,85,906.5109411764704,468.2181176470588,1.216,2.2962962962962963,220.98814814814816,58,13,16,85,10,10,10,9,9,8,13,16,85,10,10,10,9,9,8,44,70,56,76,26,68,2,8,4,6,14,0,6,2,12,12,14,0,2,6,4,6,2,8,28,105,37,0,0,18,15,18,18,12,8,9,9,10,18,17,18,121,49,6,36,12,0,0,2,6,8,4,4,2,2,4,4,6,4,8,170
563.0,61,Monsters CYA,none,76,923.28125,490.3003947368421,1.2732894736842104,2.4285714285714284,246.91904761904763,55,13,14,76,7,5,8,12,8,9,13,14,76,7,5,8,12,8,9,50,64,38,52,20,80,8,0,2,4,12,0,6,4,6,6,12,0,8,4,2,6,4,0,28,105,19,0,0,18,17,10,9,9,8,9,9,10,18,18,17,116,36,14,24,4,0,0,4,6,2,4,0,4,2,0,0,10,8,2,152
564.0,41,Monsters CYA,none,44,819.1528409090909,421.0602272727273,1.0938636363636365,2.25,218.7733333333333,32,4,9,44,3,6,4,4,7,7,4,9,44,3,6,4,4,7,7,24,28,36,42,8,38,0,4,0,10,4,0,2,2,2,2,4,0,0,10,0,2,2,4,28,60,0,0,0,9,9,8,9,9,8,8,0,2,9,8,9,69,19,8,16,0,0,0,6,0,2,4,0,2,2,0,2,2,0,4,88
565.0,53,Monsters CYA,none,166,929.5655120481928,497.1911445783133,1.291144578313253,2.375,223.10375,134,22,22,166,23,15,21,26,19,18,22,22,166,23,15,21,26,19,18,88,140,104,158,38,136,6,6,2,6,12,0,14,8,10,10,12,0,6,6,2,14,8,6,28,105,104,95,0,27,25,25,26,27,25,29,24,28,36,33,27,252,80,4,28,16,16,0,4,4,4,4,4,6,4,6,10,8,6,4,332
568.0,41,Monsters CYA,none,88,915.6927840909092,480.6367045454545,1.2480681818181818,2.586206896551724,244.62862068965515,59,9,13,88,11,9,12,14,9,11,9,13,88,11,9,12,14,9,11,44,78,54,68,24,84,2,4,14,4,12,0,8,8,6,6,12,0,2,4,14,8,8,4,28,105,43,0,0,19,15,17,18,18,8,9,9,10,18,17,18,131,45,4,36,18,0,0,6,4,8,14,2,6,0,2,4,4,4,4,176
570.0,34,Monsters CYA,none,98,896.4054081632653,468.8979591836735,1.218061224489796,2.689655172413793,239.5951724137931,69,12,6,98,10,17,16,10,15,12,12,6,98,10,17,16,10,15,12,42,90,64,74,28,94,10,8,10,6,2,0,8,6,8,8,2,0,10,6,10,8,6,8,28,105,63,0,0,18,17,16,18,18,16,19,11,10,19,17,17,136,60,8,38,12,0,0,2,6,4,2,2,10,4,6,2,4,8,8,196
573.0,33,Monsters CYA,none,191,879.89722513089,468.083612565445,1.215916230366492,2.507692307692308,239.0776923076923,126,24,23,191,23,22,23,22,27,27,24,23,191,23,22,23,22,27,27,110,154,118,168,56,158,16,16,18,16,16,0,12,16,20,20,16,0,16,16,18,12,16,16,28,105,104,104,41,36,32,35,35,33,25,27,26,29,36,32,36,289,93,6,36,26,46,16,10,18,12,8,10,12,6,6,14,12,12,10,382
574.0,52,Monsters CYA,none,147,926.546088435374,499.31054421768704,1.2963945578231293,2.5135135135135136,230.79,110,15,25,147,15,14,16,29,20,13,15,25,147,15,14,16,29,20,13,80,120,94,142,36,116,4,6,8,6,14,0,14,12,10,10,14,0,4,6,8,14,12,6,28,105,104,57,0,26,25,26,26,27,25,23,18,19,28,25,26,215,79,10,18,30,16,0,6,2,2,8,2,4,6,4,10,6,12,12,294
577.0,63,Monsters CYA,none,78,914.389871794872,480.5332051282051,1.247948717948718,2.5,227.59545454545457,56,12,12,78,11,10,11,8,8,6,12,12,78,11,10,11,8,8,6,52,72,32,66,22,68,2,6,8,6,4,0,6,2,10,10,4,0,2,6,8,6,2,6,28,105,23,0,0,17,17,15,9,9,8,9,9,10,19,16,18,112,44,8,32,4,0,0,6,2,4,6,2,4,4,2,4,4,2,4,156
583.0,63,Monsters CYA,none,171,841.8810233918128,425.3318128654971,1.104970760233918,2.4347826086956523,222.6284782608696,125,16,28,171,26,21,17,13,18,32,16,28,171,26,21,17,13,18,32,88,142,112,146,36,160,8,20,10,6,18,0,10,6,14,14,18,0,8,6,10,10,6,20,28,105,104,105,0,28,24,25,26,27,25,28,25,28,37,32,37,254,88,4,28,26,34,0,4,2,8,4,16,14,4,6,8,10,12,4,342
589.0,46,Monsters CYA,none,45,805.5123333333333,441.5982222222222,1.147333333333333,2.0,235.6735294117647,28,5,3,45,6,6,9,3,4,9,5,3,45,6,6,9,3,4,9,28,26,36,46,0,44,6,10,6,2,2,0,0,4,4,4,2,0,6,2,6,0,4,10,28,62,0,0,0,9,8,9,9,9,8,9,1,2,9,9,8,63,27,12,22,0,0,0,4,2,2,2,6,0,6,0,2,2,4,4,90
592.0,38,Monsters CYA,none,11,668.2790909090909,459.5172727272727,1.1927272727272726,2.0,313.02,10,0,1,11,3,3,0,2,1,1,0,1,11,3,3,0,2,1,1,16,2,4,4,0,18,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,2,9,9,2,17,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22
600.0,38,Monsters CYA,none,51,937.054411764706,450.7878431372549,1.171372549019608,2.294117647058824,236.68058823529407,34,8,8,51,4,6,4,4,10,7,8,8,51,4,6,4,4,10,7,20,58,24,46,24,32,2,4,4,6,2,0,0,6,10,10,2,0,2,6,4,0,6,4,28,74,0,0,0,10,7,9,9,9,8,9,9,6,9,8,9,80,22,8,26,0,0,0,0,2,4,4,2,4,6,2,2,4,0,4,102
603.0,42,Monsters CYA,none,169,902.3243195266272,498.1291715976332,1.293609467455621,2.5641025641025643,227.8048717948718,130,20,17,169,25,21,27,23,22,14,20,17,169,25,21,27,23,22,14,102,132,104,148,40,150,8,12,10,8,6,0,14,10,10,10,6,0,8,8,10,14,10,12,28,105,104,101,0,27,24,26,27,26,25,28,25,28,37,33,32,259,79,2,22,26,28,0,8,10,4,2,4,6,12,8,4,4,6,10,338
604.0,53,Monsters CYA,none,75,895.3230666666666,478.4270666666666,1.2429333333333332,2.586206896551724,240.9896551724138,46,11,6,75,11,10,9,7,12,9,11,6,75,11,10,9,7,12,9,42,66,42,54,26,70,12,4,2,8,0,0,8,14,10,10,0,0,12,8,2,8,14,4,28,105,17,0,0,18,16,9,9,9,8,9,9,10,18,18,17,112,38,10,40,8,0,0,10,2,2,4,2,4,6,0,4,12,4,8,150
608.0,61,Monsters CYA,none,118,874.873686440678,466.98288135593225,1.2127966101694914,2.861111111111111,237.37611111111107,82,18,15,118,12,20,16,13,12,12,18,15,118,12,20,16,13,12,12,74,90,72,104,24,108,10,10,10,12,8,0,6,4,12,12,8,0,10,12,10,6,4,10,28,105,103,0,0,19,16,16,18,17,17,20,16,19,28,25,25,174,62,10,34,28,0,0,6,6,4,0,10,8,4,4,4,10,8,8,236
610.0,29,Monsters CYA,none,59,915.1375423728812,483.885593220339,1.2569491525423728,2.75,226.988125,43,10,6,59,7,5,9,7,6,9,10,6,59,7,5,9,7,6,9,40,56,22,54,18,46,2,4,6,0,4,0,8,4,4,4,4,0,2,0,6,8,4,4,28,90,0,0,0,9,9,8,9,8,9,9,9,10,18,11,9,86,32,6,26,0,0,0,2,0,2,2,6,2,2,4,2,6,2,2,118
620.0,25,Monsters CYA,none,44,861.4526136363637,426.44250000000005,1.1075,1.9090909090909087,216.4909090909091,33,2,8,44,5,5,5,6,4,9,2,8,44,5,5,5,6,4,9,24,40,24,26,16,46,2,6,2,0,6,0,4,2,0,0,6,0,2,0,2,4,2,6,28,60,0,0,0,9,9,8,9,9,8,8,0,2,9,8,9,69,19,8,14,0,0,0,4,0,2,4,0,2,2,0,2,4,2,0,88
623.0,61,Monsters CYA,none,132,906.0389393939394,455.482196969697,1.1832575757575758,2.5106382978723403,249.39425531914893,85,19,24,132,17,13,13,11,18,17,19,24,132,17,13,13,11,18,17,58,126,80,134,36,94,14,10,10,12,24,0,2,14,8,8,24,0,14,12,10,2,14,10,28,105,104,27,0,27,23,27,19,18,16,19,17,19,27,26,26,197,67,8,34,40,12,0,10,8,12,8,0,6,2,8,8,6,14,12,264
629.0,26,Monsters CYA,none,88,851.5395454545454,499.1915909090909,1.2956818181818182,2.583333333333333,252.46375,64,11,13,88,16,15,11,15,3,4,11,13,88,16,15,11,15,3,4,78,46,52,78,30,68,10,0,6,8,8,0,6,2,8,8,8,0,10,8,6,6,2,0,28,105,43,0,0,19,15,17,19,16,9,9,9,10,18,18,17,135,41,8,26,14,0,0,6,6,2,10,6,2,0,2,2,4,6,2,176
631.0,43,Monsters CYA,none,90,881.1096111111111,428.3037777777777,1.1125555555555555,2.4,236.5732,65,4,17,90,12,11,13,7,13,13,4,17,90,12,11,13,7,13,13,30,90,60,60,30,90,8,8,8,6,8,0,8,2,2,2,8,0,8,6,8,8,2,8,28,105,47,0,0,18,17,16,18,18,12,10,8,10,19,16,18,143,37,10,28,12,0,0,6,6,6,4,6,2,2,0,4,2,2,10,180
632.0,59,Monsters CYA,none,180,888.3533611111112,458.4408888888889,1.1907777777777775,2.425531914893617,238.23957446808512,133,24,29,180,24,19,20,19,19,26,24,29,180,24,19,20,19,19,26,100,164,96,142,64,154,16,14,12,10,16,0,8,4,14,14,16,0,16,10,12,8,4,14,28,105,105,103,19,35,32,28,27,26,25,28,25,28,37,32,37,271,89,10,22,24,30,8,10,6,10,6,8,8,4,6,6,10,10,10,360
636.0,44,Monsters CYA,none,119,903.8341596638656,517.1770588235294,1.3427731092436974,2.6,243.23771428571428,84,14,9,119,11,15,24,23,13,10,14,9,119,11,15,24,23,13,10,90,86,62,122,20,96,6,6,12,14,10,0,8,8,6,6,10,0,6,14,12,8,8,6,28,105,104,1,0,20,16,16,18,18,16,18,18,19,27,25,27,172,66,2,24,44,0,0,6,8,4,2,2,8,2,6,8,8,6,10,238
638.0,63,Monsters CYA,none,154,836.8148376623377,460.6521428571428,1.1964935064935065,2.4324324324324325,225.09054054054056,117,14,16,154,19,22,23,18,20,22,14,16,154,19,22,23,18,20,22,116,118,74,136,40,132,10,18,6,10,10,0,6,6,8,8,10,0,10,10,6,6,6,18,28,105,104,71,0,27,25,25,27,25,26,27,26,21,27,26,26,236,72,4,32,20,18,0,6,10,10,4,4,8,12,4,0,6,0,10,308
640.0,26,Monsters CYA,none,162,916.7363271604938,493.476049382716,1.2816666666666667,2.636363636363636,236.43022727272728,118,18,19,162,26,15,19,23,24,18,18,19,162,26,15,19,23,24,18,78,140,106,124,54,146,12,16,10,10,10,0,8,16,6,6,10,0,12,10,10,8,16,16,28,105,104,87,0,26,25,26,27,26,25,28,25,28,37,24,27,250,74,12,36,22,18,0,8,4,8,8,10,0,8,6,10,8,10,8,324
645.0,64,Monsters CYA,none,153,818.6151307189543,409.92117647058825,1.065359477124183,2.6222222222222222,237.39533333333333,108,19,21,153,10,20,26,5,20,32,19,21,153,10,20,26,5,20,32,102,136,68,154,46,106,8,16,18,10,10,0,4,8,16,16,10,0,8,10,18,4,8,16,28,105,104,69,0,27,23,27,26,26,26,27,26,19,28,25,26,219,87,8,28,36,18,0,10,6,12,10,4,4,8,4,6,6,8,12,306
646.0,33,Monsters CYA,none,192,889.4763802083334,468.6853125,1.2174479166666667,2.3225806451612905,243.81306451612903,130,28,23,192,20,26,24,21,26,24,28,23,192,20,26,24,21,26,24,114,170,100,164,56,164,16,14,20,8,16,0,12,22,16,16,16,0,16,8,20,12,22,14,28,105,104,105,42,35,33,34,35,35,25,27,26,28,36,33,37,290,94,8,42,24,36,14,4,14,12,8,14,8,8,8,10,16,12,10,384
649.0,35,Wonka Company,none,27,942.8261111111112,463.48333333333335,1.2037037037037035,2.0,240.46,20,8,5,2,5,11,1,1,4,17,8,5,2,5,11,1,1,4,17,10,20,24,22,6,26,4,0,0,4,2,2,0,2,0,0,2,2,4,4,0,0,2,0,28,26,0,0,0,9,9,8,0,0,0,0,0,2,9,9,8,44,10,6,8,0,0,0,4,0,4,0,0,0,0,0,2,4,0,0,54
650.0,64,Wonka Company,none,189,877.5952380952381,442.903492063492,1.1502645502645503,2.629032258064516,195.82290322580647,127,79,21,26,24,77,21,29,17,84,79,21,26,24,77,21,29,17,84,122,170,86,140,68,170,10,12,12,14,6,24,20,12,14,14,6,24,10,14,12,20,12,12,28,105,104,104,37,35,34,34,36,28,25,28,25,29,36,33,35,284,94,4,24,38,46,12,10,10,8,6,14,4,10,10,20,6,10,16,378
652.0,26,Wonka Company,none,174,840.3316954022988,439.72408045977016,1.142471264367816,2.607142857142857,239.6757142857143,118,70,14,23,17,75,25,24,25,75,70,14,23,17,75,25,24,25,75,106,116,126,152,50,146,22,4,18,12,8,12,8,18,10,10,8,12,22,12,18,8,18,4,28,105,104,104,7,34,24,26,27,26,25,27,26,28,36,34,35,264,84,18,28,38,26,2,12,6,6,6,10,10,6,10,16,14,8,8,348
653.0,21,Wonka Company,none,46,898.0439130434781,469.3645652173913,1.2191304347826086,2.176470588235294,228.2994117647059,29,20,7,4,6,19,8,5,7,16,20,7,4,6,19,8,5,7,16,28,38,26,36,12,44,6,0,2,2,2,2,8,6,6,6,2,2,6,2,2,8,6,0,28,64,0,0,0,9,8,9,9,9,8,9,3,2,9,9,8,68,24,10,24,0,0,0,2,2,2,4,2,6,4,2,0,2,6,2,92
654.0,59,Wonka Company,none,96,867.5894791666666,427.6573958333333,1.1108333333333331,2.814814814814815,202.42666666666668,69,44,10,15,11,36,8,11,12,45,44,10,15,11,36,8,11,12,45,50,92,50,78,32,82,2,4,2,10,4,10,6,14,2,2,4,10,2,10,2,6,14,4,28,105,59,0,0,18,17,16,18,18,16,18,8,10,18,18,17,156,36,10,26,18,0,0,4,4,6,6,4,2,6,2,4,6,4,6,192
660.0,28,Wonka Company,none,55,901.5596363636364,451.5718181818182,1.1736363636363636,2.9047619047619047,215.07857142857145,34,20,5,7,9,34,5,5,8,17,20,5,7,9,34,5,5,8,17,16,46,48,42,10,58,6,8,2,2,6,2,8,6,2,2,6,2,6,2,2,8,6,8,28,82,0,0,0,10,7,9,9,9,8,9,9,10,13,9,8,80,30,10,32,0,0,0,2,6,2,2,2,2,4,4,6,4,4,4,110
665.0,61,Wonka Company,none,94,882.1561702127659,459.4135106382979,1.193404255319149,2.4482758620689653,200.48103448275864,65,37,12,18,9,43,8,16,11,34,37,12,18,9,43,8,16,11,34,50,74,64,80,28,80,10,2,4,0,4,10,16,4,8,8,4,10,10,0,4,16,4,2,28,105,55,0,0,18,16,17,19,17,16,13,9,10,19,17,17,136,52,2,48,8,0,0,6,4,0,10,4,6,4,4,4,6,4,6,188
668.0,48,Wonka Company,none,95,888.4077894736843,447.7476842105263,1.162842105263158,2.4545454545454546,225.46151515151516,62,38,11,13,10,40,15,13,9,41,38,11,13,10,40,15,13,9,41,58,92,40,66,28,96,8,6,14,6,2,6,14,8,2,2,2,6,8,6,14,14,8,6,28,105,57,0,0,17,18,16,18,18,16,15,9,10,19,16,18,134,56,8,32,26,0,0,10,6,2,0,8,4,8,2,4,10,4,8,190
673.0,41,Wonka Company,none,124,850.3862096774194,439.37612903225806,1.1416129032258064,2.5384615384615383,230.8594871794872,85,43,16,14,16,54,19,13,18,55,43,16,14,16,54,19,13,18,55,76,98,74,98,26,124,6,4,14,8,10,8,10,16,2,2,10,8,6,8,14,10,16,4,28,105,104,11,0,27,17,18,19,17,16,18,18,19,26,27,26,191,57,10,44,22,2,0,4,10,6,8,6,0,6,8,6,16,4,4,248
674.0,64,Wonka Company,none,154,868.9087012987013,445.8542207792208,1.158051948051948,2.4444444444444446,231.58933333333331,109,58,23,19,21,66,22,10,21,68,58,23,19,21,66,22,10,21,68,80,116,112,134,40,134,20,10,8,12,14,8,6,6,6,6,14,8,20,12,8,6,6,10,28,105,104,71,0,27,25,25,27,26,25,28,25,21,27,26,26,228,80,10,32,22,26,0,6,4,10,6,6,14,8,4,6,10,8,8,308
678.0,32,Wonka Company,none,140,875.7584642857142,443.20778571428576,1.1514285714285712,2.685185185185185,202.52425925925925,86,61,19,21,16,55,19,17,17,55,61,19,21,16,55,19,17,17,55,86,132,62,112,54,114,12,4,6,6,24,22,16,10,8,8,24,22,12,6,6,16,10,4,28,105,104,43,0,27,24,26,26,27,16,18,18,19,28,24,27,216,64,12,44,36,16,0,12,10,12,10,6,10,6,8,4,12,8,10,280
